# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:phi_scf               19:phi'_scf              20:V_scf                 21:V'_scf                22:V''_scf               23:gr.fac. D             24:gr.fac. f          
       1.440891693714e+10       3.640601690689e-18       3.216685763618e-05       4.479429757365e+14       1.375807357243e+04       9.548305144306e-07       1.982389393340e+14       1.857154356659e-05       1.186053892634e+29       7.537158908571e+21       4.218779916295e+22       2.729166111243e+28       9.097220370810e+27       5.475580941088e+28       2.006529095117e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -1.825542128208e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       9.981044011192e-05       1.130575099445e-01 
       1.430875564756e+10       3.691748501729e-18       3.239202487748e-05       4.417370128291e+14       1.375807357221e+04       9.615143280188e-07       1.968609129396e+14       1.870154436194e-05       1.153417512270e+29       7.381068912503e+21       4.131411539360e+22       2.654068256215e+28       8.846894187382e+27       5.324910601890e+28       1.951315885032e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -1.864147492424e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       9.988915516921e-05       1.129684204099e-01 
       1.420929061322e+10       3.743613874273e-18       3.261876918259e-05       4.356170295639e+14       1.375807357198e+04       9.682449283019e-07       1.954924656760e+14       1.883245516273e-05       1.121679179902e+29       7.228211445717e+21       4.045852508595e+22       2.581036852109e+28       8.603456173697e+27       5.178386224801e+28       1.897621964461e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -1.903569257480e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       9.996787022825e-05       1.128794711918e-01 
       1.411051699421e+10       3.796207903390e-18       3.284710146545e-05       4.295818347480e+14       1.375807357175e+04       9.750226427868e-07       1.941335309555e+14       1.896428233898e-05       1.090814184146e+29       7.078519564488e+21       3.962065353538e+22       2.510015036858e+28       8.366716789525e+27       5.035893726308e+28       1.845405527455e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -1.943824688086e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.000465852891e-04       1.127906619590e-01 
       1.401242998426e+10       3.849540825975e-18       3.307703082100e-05       4.236302536917e+14       1.375807357152e+04       9.818478012729e-07       1.927840426531e+14       1.909703230533e-05       1.060798493593e+29       6.931927711457e+21       3.880013379716e+22       2.440947513052e+28       8.136491710172e+27       4.897322162107e+28       1.794625918429e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -1.984931414050e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.001253003516e-04       1.127019923816e-01 
       1.391502481054e+10       3.903623022742e-18       3.330856998218e-05       4.177611279799e+14       1.375807357129e+04       9.887207358683e-07       1.914439351035e+14       1.923071152130e-05       1.031608738100e+29       6.788371686918e+21       3.799660652577e+22       2.373780504890e+28       7.912601682966e+27       4.762563640724e+28       1.745243600511e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.026907438006e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.002040154160e-04       1.126134621306e-01 
       1.381829673336e+10       3.958465020243e-18       3.354172986292e-05       4.119733152466e+14       1.375807357106e+04       9.956417810056e-07       1.901131430980e+14       1.936532649164e-05       1.003222190596e+29       6.647788620701e+21       3.720971981750e+22       2.308461716307e+28       7.694872387689e+27       4.631513239509e+28       1.697220124753e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.069771143297e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.002827304822e-04       1.125250708780e-01 
       1.372224104598e+10       4.014077492918e-18       3.377652137715e-05       4.062656889526e+14       1.375807357082e+04       1.002611273459e-06       1.887916018810e+14       1.950088376663e-05       9.756167493880e+28       6.510116944640e+21       3.643912905637e+22       2.244940290257e+28       7.483134300857e+27       4.504068922948e+28       1.650518100201e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.113541302023e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.003614455502e-04       1.124368182969e-01 
       1.362685307441e+10       4.070471265170e-18       3.401295725780e-05       4.006371381659e+14       1.375807357059e+04       1.009629552359e-06       1.874792471471e+14       1.963738994239e-05       9.487709209467e+28       6.375296365608e+21       3.568449676319e+22       2.183166769117e+28       7.277222563722e+27       4.380131463214e+28       1.605101164778e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.158237083264e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.004401606200e-04       1.123487040615e-01 
       1.353212817712e+10       4.127657313477e-18       3.425104841881e-05       3.950865673461e+14       1.375807357035e+04       1.016696959211e-06       1.861760150380e+14       1.977485166124e-05       9.226638031774e+28       6.243267839112e+21       3.494549244775e+22       2.123093056176e+28       7.076976853921e+27       4.259604362909e+28       1.560933956974e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.203878061476e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.005188756917e-04       1.122607278468e-01 
       1.343806174486e+10       4.185646768524e-18       3.449080577411e-05       3.896128961307e+14       1.375807357011e+04       1.023813837911e-06       1.848818421392e+14       1.991327561197e-05       8.972750691435e+28       6.113973543436e+21       3.422179246410e+22       2.064672378193e+28       6.882241260642e+27       4.142393779935e+28       1.517982088314e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.250484225062e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.005975907653e-04       1.121728893291e-01 
       1.334464920041e+10       4.244450917371e-18       3.473224205663e-05       3.842150591249e+14       1.375807356987e+04       1.030980534761e-06       1.835966654770e+14       2.005266853020e-05       8.725849512399e+28       5.987356854315e+21       3.351307986880e+22       2.007859248972e+28       6.692864163239e+27       4.028408454423e+28       1.476212116584e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.298075985127e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.006763058407e-04       1.120851881855e-01 
       1.325188599837e+10       4.304081205650e-18       3.497536636132e-05       3.788920056943e+14       1.375807356962e+04       1.038197398490e-06       1.823204225156e+14       2.019303719870e-05       8.485742258024e+28       5.863362320140e+21       3.281904428211e+22       1.952609433953e+28       6.508698113176e+27       3.917559637684e+28       1.435591519790e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.346674184416e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.007550209180e-04       1.119976240942e-01 
       1.315976762494e+10       4.364549239792e-18       3.522019505908e-05       3.736426997602e+14       1.375807356938e+04       1.045464780264e-06       1.810530511536e+14       2.033438844773e-05       8.252241981401e+28       5.741935637668e+21       3.213938175206e+22       1.898879915768e+28       6.329599719227e+27       3.809761023106e+28       1.396088670841e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.396300106443e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.008337359972e-04       1.119101967343e-01 
       1.306828959771e+10       4.425866789289e-18       3.546673542587e-05       3.684661195983e+14       1.375807356913e+04       1.052783033710e-06       1.797944897217e+14       2.047672915534e-05       8.025166879798e+28       5.623023628248e+21       3.147379462138e+22       1.846628860748e+28       6.155429535828e+27       3.704928678955e+28       1.357672812918e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.446975484813e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.009124510784e-04       1.118229057861e-01 
       1.297744746540e+10       4.488045788980e-18       3.571500201360e-05       3.633612576397e+14       1.375807356889e+04       1.060152514931e-06       1.785446769791e+14       2.062006624774e-05       7.804340153106e+28       5.506574214522e+21       3.082199139705e+22       1.795815586353e+28       5.986051954510e+27       3.602980983032e+28       1.320314035535e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.498722512736e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.009911661615e-04       1.117357509307e-01 
       1.288723680769e+10       4.551098341378e-18       3.596500755521e-05       3.583271202744e+14       1.375807356864e+04       1.067573582520e-06       1.773035521104e+14       2.076440669962e-05       7.589589866188e+28       5.392536397626e+21       3.018368662272e+22       1.746400529493e+28       5.821335098309e+27       3.503838559113e+28       1.283983251242e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.551563852753e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.010698812465e-04       1.116487318504e-01 
       1.279765323500e+10       4.615036719024e-18       3.621676296461e-05       3.533627276586e+14       1.375807356838e+04       1.075046597581e-06       1.760710547235e+14       2.090975753450e-05       7.380748815005e+28       5.280860234850e+21       2.955860075368e+22       1.698345215728e+28       5.661150719094e+27       3.407424215155e+28       1.248652172983e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.605522646654e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.011485963335e-04       1.115618482282e-01 
       1.270869238823e+10       4.679873366874e-18       3.647028097475e-05       3.484671135234e+14       1.375807356813e+04       1.082571923748e-06       1.748471248458e+14       2.105612582505e-05       7.177654396437e+28       5.171496817768e+21       2.894646003439e+22       1.651612229311e+28       5.505374097705e+27       3.313662883190e+28       1.214293292073e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.660622525619e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.012273114225e-04       1.114750997484e-01 
       1.262034993861e+10       4.745620904727e-18       3.672557249956e-05       3.436393249870e+14       1.375807356787e+04       1.090149927198e-06       1.736317029215e+14       2.120351869347e-05       6.980148481675e+28       5.064398250816e+21       2.834699637866e+22       1.606165184056e+28       5.353883946854e+27       3.222481560879e+28       1.180879856775e+29       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -2.716887620563e-22       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.013060265135e-04       1.113884860960e-01 
